-51.216;58.684;473.05
-51.135;58.693;473.53
-51.054;58.702;474.03
-50.974;58.711;474.82
-50.893;58.72;475.76
-50.812;58.729;476.26
-50.731;58.738;476.12
-50.65;58.746;475.97
-50.569;58.755;475.83
-50.488;58.764;475.68
-50.407;58.772;477.42
-50.326;58.781;479.49
-50.245;58.789;481.12
-50.164;58.797;482.42
-50.083;58.806;483.3
-50.001;58.814;483.21
-49.92;58.822;483.1
-49.839;58.83;482.19
-49.757;58.838;481.25
-49.676;58.846;480.02
-49.594;58.854;478.7
-49.513;58.862;477.86
-49.431;58.87;477.56
-49.349;58.877;477.36
-49.268;58.885;477.61
-49.186;58.893;477.86
-49.104;58.9;478.7
-49.022;58.908;479.58
-48.941;58.915;480.39
-48.859;58.923;481.18
-48.777;58.93;482.03
-48.695;58.937;482.97
-48.613;58.944;483.9
-48.531;58.952;484.77
-48.449;58.959;485.64
-48.367;58.966;486.17
-48.284;58.973;486.63
-48.202;58.979;486.95
-48.12;58.986;487.15
-48.038;58.993;487.48
-47.955;59;488.18
-47.873;59.006;488.89
-47.791;59.013;490.26
-47.708;59.02;491.65
-47.626;59.026;493.1
-47.543;59.032;494.58
-47.461;59.039;496
-47.378;59.045;497.35
-47.295;59.051;498.76
-47.213;59.057;500.36
-47.13;59.064;501.97
-47.047;59.07;503.66
-46.965;59.076;505.36
-46.882;59.082;507.12
-46.799;59.087;508.93
-46.716;59.093;511.12
-46.633;59.099;514
-46.55;59.105;516.95
-46.467;59.11;520.33
-46.385;59.116;523.72
-46.302;59.121;527.04
-46.218;59.127;530.35
-46.135;59.132;533.09
-46.052;59.137;535.33
-45.969;59.143;535.66
-45.886;59.148;530.69
-45.803;59.153;525.73
-45.72;59.158;533.93
-45.636;59.163;542.23
-45.553;59.168;550.8
-45.47;59.173;559.47
-45.386;59.178;567.04
-45.303;59.182;573.24
-45.22;59.187;578.86
-45.136;59.192;581.97
-45.053;59.196;584.99
-44.969;59.201;588.34
-44.886;59.205;591.69
-44.802;59.209;595.92
-44.719;59.214;600.67
-44.635;59.218;605.76
-44.552;59.222;611.51
-44.468;59.226;617.28
-44.385;59.23;623.34
-44.301;59.234;629.35
-44.217;59.238;635.67
-44.134;59.242;642.01
-44.05;59.246;647.9
-43.966;59.25;653.39
-43.882;59.254;658.65
-43.799;59.257;663.37
-43.715;59.261;667.95
-43.631;59.264;669.26
-43.547;59.268;670.46
-43.463;59.271;669.27
-43.379;59.274;667.18
-43.295;59.278;663.36
-43.212;59.281;657.52
-43.128;59.284;651.03
-43.044;59.287;641.95
-42.96;59.29;632.85
-42.876;59.293;621.69
-42.792;59.296;610.33
-42.708;59.299;597.71
-42.624;59.301;584.41
-42.54;59.304;571.01
-42.455;59.307;557.42
-42.371;59.309;543.84
-42.287;59.312;530.51
-42.203;59.314;517.2
-42.119;59.316;503.93
-42.035;59.319;490.67
-41.951;59.321;477.97
-41.867;59.323;465.68
-41.782;59.325;453.73
-41.698;59.327;442.66
-41.614;59.329;431.63
-41.53;59.331;421.96
-41.446;59.333;412.35
-41.361;59.335;403.37
-41.277;59.337;394.68
-41.193;59.338;388.17
-41.109;59.34;384.14
-41.024;59.342;379.01
-40.94;59.343;369.36
-40.856;59.344;359.73
-40.771;59.346;350.49
-40.687;59.347;341.31
-40.603;59.348;332.01
-40.519;59.35;322.68
-40.434;59.351;313.7
-40.35;59.352;305.22
-40.266;59.353;296.94
-40.181;59.354;289.75
-40.097;59.354;282.56
-40.012;59.355;277.09
-39.928;59.356;271.89
-39.844;59.357;267.39
-39.759;59.357;263.37
-39.675;59.358;259.69
-39.591;59.358;256.78
-39.506;59.359;253.84
-39.422;59.359;250.6
-39.338;59.359;247.36
-39.253;59.36;244.82
-39.169;59.36;242.45
-39.084;59.36;239.95
-39;59.36;237.32
-38.916;59.36;234.79
-38.831;59.36;232.6
-38.747;59.36;230.41
-38.662;59.359;228.72
-38.578;59.359;227.05
-38.494;59.359;225.31
-38.409;59.358;223.53
-38.325;59.358;221.83
-38.241;59.357;220.21
-38.156;59.357;218.65
-38.072;59.356;217.36
-37.988;59.355;216.05
-37.903;59.354;214.54
-37.819;59.354;213.02
-37.734;59.353;211.78
-37.65;59.352;210.7
-37.566;59.351;209.58
-37.481;59.35;208.39
-37.397;59.348;207.16
-37.313;59.347;205.67
-37.229;59.346;204.21
-37.144;59.344;203.06
-37.06;59.343;201.97
-36.976;59.342;200.93
-36.891;59.34;199.93
-36.807;59.338;199
-36.723;59.337;198.26
-36.639;59.335;197.51
-36.554;59.333;196.52
-36.47;59.331;195.5
-36.386;59.329;195.08
-36.302;59.327;194.88
-36.218;59.325;194.25
-36.133;59.323;193.14
-36.049;59.321;191.98
-35.965;59.319;190.51
-35.881;59.316;189.05
-35.797;59.314;187.67
-35.713;59.312;186.31
-35.629;59.309;184.42
-35.545;59.307;182.24
-35.46;59.304;180.31
-35.376;59.301;178.75
-35.292;59.299;177.31
-35.208;59.296;176.78
-35.124;59.293;176.26
-35.04;59.29;174.88
-34.956;59.287;173.32
-34.872;59.284;172.41
-34.788;59.281;172
-34.705;59.278;171.39
-34.621;59.274;170.27
-34.537;59.271;169.17
-34.453;59.268;168.32
-34.369;59.264;167.46
-34.285;59.261;166.58
-34.201;59.257;165.69
-34.118;59.254;164.89
-34.034;59.25;164.17
-33.95;59.246;163.48
-33.866;59.242;162.87
-33.783;59.238;162.2
-33.699;59.234;160.5
-33.615;59.23;158.75
-33.532;59.226;157.39
-33.448;59.222;156.21
-33.365;59.218;154.9
-33.281;59.214;153.35
-33.198;59.209;151.83
-33.114;59.205;150.62
-33.031;59.201;149.39
-32.947;59.196;148.35
-32.864;59.192;147.32
-32.78;59.187;146.14
-32.697;59.182;144.87
-32.614;59.178;143.58
-32.53;59.173;142.27
-32.447;59.168;140.98
-32.364;59.163;140.18
-32.28;59.158;139.39
-32.197;59.153;138.84
-32.114;59.148;138.32
-32.031;59.143;137.41
-31.948;59.137;136.17
-31.865;59.132;135.12
-31.782;59.127;134.69
-31.698;59.121;134.26
-31.615;59.116;133.95
-31.533;59.11;133.67
-31.45;59.105;132.83
-31.367;59.099;131.72
-31.284;59.093;130.29
-31.201;59.087;128.45
-31.118;59.082;126.63
-31.035;59.076;124.94
-30.953;59.07;123.25
-30.87;59.064;121.69
-30.787;59.057;120.16
-30.705;59.051;119.08
-30.622;59.045;118.3
-30.539;59.039;117.22
-30.457;59.032;115.51
-30.374;59.026;113.85
-30.292;59.02;113.03
-30.209;59.013;112.18
-30.127;59.006;110.93
-30.045;59;109.59
-29.962;58.993;108.74
-29.88;58.986;108.32
-29.798;58.979;107.66
-29.716;58.973;106.29
-29.633;58.966;104.93
-29.551;58.959;104
-29.469;58.952;103.1
-29.387;58.944;101.89
-29.305;58.937;100.52
-29.223;58.93;99.41
-29.141;58.923;98.646
-29.059;58.915;98.004
-28.978;58.908;98.112
-28.896;58.9;98.254
-28.814;58.893;97.173
-28.732;58.885;95.954
-28.651;58.877;95.035
-28.569;58.87;94.256
-28.487;58.862;93.679
-28.406;58.854;93.55
-28.324;58.846;93.343
-28.243;58.838;92.145
-28.161;58.83;90.865
-28.08;58.822;90.306
-27.999;58.814;89.924
-27.917;58.806;89.016
-27.836;58.797;87.615
-27.755;58.789;86.484
-27.674;58.781;86.46
-27.593;58.772;86.653
-27.512;58.764;84.425
-27.431;58.755;82.139
-27.35;58.746;80.905
-52.278;58.603;nan
-52.198;58.613;473.63
-52.118;58.623;473.23
-52.038;58.633;473.03
-51.958;58.642;472.89
-51.877;58.652;473.26
-51.797;58.661;473.63
-51.717;58.671;473.96
-51.636;58.68;474.28
-51.556;58.69;474.48
-51.475;58.699;474.58
-51.395;58.708;474.63
-51.314;58.717;474.56
-51.233;58.726;474.48
-51.152;58.735;474.75
-51.072;58.744;475.03
-50.991;58.753;475.54
-50.91;58.762;476.15
-50.829;58.771;476.55
-50.748;58.78;476.66
-50.667;58.788;476.74
-50.586;58.797;476.76
-50.505;58.806;476.76
-50.424;58.814;478.5
-50.342;58.823;480.48
-50.261;58.831;482.2
-50.18;58.839;483.75
-50.099;58.848;484.81
-50.017;58.856;484.87
-49.936;58.864;484.9
-49.854;58.872;484.58
-49.773;58.88;484.22
-49.691;58.888;483.31
-49.609;58.896;482.24
-49.528;58.904;481.45
-49.446;58.912;480.95
-49.364;58.92;480.54
-49.283;58.927;480.46
-49.201;58.935;480.36
-49.119;58.943;480.86
-49.037;58.95;481.39
-48.955;58.958;481.98
-48.873;58.965;482.59
-48.791;58.972;483.26
-48.709;58.979;484.04
-48.627;58.987;484.77
-48.545;58.994;485.27
-48.462;59.001;485.77
-48.38;59.008;486.03
-48.298;59.015;486.25
-48.215;59.022;486.28
-48.133;59.029;486.16
-48.051;59.035;486.26
-47.968;59.042;486.88
-47.886;59.049;487.51
-47.803;59.055;488.71
-47.721;59.062;489.92
-47.638;59.068;491.31
-47.556;59.075;492.76
-47.473;59.081;493.99
-47.39;59.088;494.97
-47.307;59.094;496.07
-47.225;59.1;497.63
-47.142;59.106;499.21
-47.059;59.112;500.73
-46.976;59.118;502.24
-46.893;59.124;503.88
-46.81;59.13;505.57
-46.727;59.136;507.6
-46.644;59.141;510.18
-46.561;59.147;512.86
-46.478;59.153;516.27
-46.395;59.158;519.7
-46.312;59.164;522.97
-46.229;59.169;526.24
-46.146;59.175;529.03
-46.063;59.18;531.43
-45.979;59.185;531.84
-45.896;59.19;527.33
-45.813;59.196;523.01
-45.729;59.201;531.83
-45.646;59.206;540.65
-45.563;59.211;549.69
-45.479;59.215;558.8
-45.396;59.22;567.07
-45.312;59.225;574.38
-45.229;59.23;581.08
-45.145;59.234;585.51
-45.062;59.239;589.85
-44.978;59.243;594.03
-44.895;59.248;598.14
-44.811;59.252;602.79
-44.727;59.257;607.72
-44.644;59.261;612.92
-44.56;59.265;618.61
-44.476;59.269;624.37
-44.392;59.273;630.77
-44.309;59.277;637.11
-44.225;59.281;644.1
-44.141;59.285;651.16
-44.057;59.289;657.77
-43.973;59.293;664
-43.89;59.296;670.07
-43.806;59.3;675.81
-43.722;59.304;681.3
-43.638;59.307;683.42
-43.554;59.31;685.44
-43.47;59.314;684.9
-43.386;59.317;683.49
-43.302;59.32;680.24
-43.218;59.324;675.02
-43.134;59.327;668.95
-43.05;59.33;659.85
-42.965;59.333;650.73
-42.881;59.336;639.17
-42.797;59.339;627.43
-42.713;59.341;614.02
-42.629;59.344;599.79
-42.545;59.347;585.53
-42.461;59.35;571.23
-42.376;59.352;556.93
-42.292;59.355;542.77
-42.208;59.357;528.61
-42.124;59.359;514.48
-42.039;59.362;500.36
-41.955;59.364;486.97
-41.871;59.366;474.08
-41.787;59.368;461.57
-41.702;59.37;449.92
-41.618;59.372;438.35
-41.534;59.374;428.24
-41.449;59.376;418.17
-41.365;59.378;409.12
-41.28;59.38;400.36
-41.196;59.381;393.89
-41.112;59.383;389.75
-41.027;59.385;384.18
-40.943;59.386;373.69
-40.859;59.387;363.24
-40.774;59.389;352.86
-40.69;59.39;342.54
-40.605;59.391;332.47
-40.521;59.393;322.48
-40.436;59.394;312.85
-40.352;59.395;303.7
-40.267;59.396;294.83
-40.183;59.397;287.44
-40.098;59.397;280.08
-40.014;59.398;274.7
-39.929;59.399;269.57
-39.845;59.4;265.19
-39.761;59.4;261.27
-39.676;59.401;257.67
-39.592;59.401;254.7
-39.507;59.402;251.71
-39.423;59.402;248.59
-39.338;59.402;245.45
-39.254;59.403;242.88
-39.169;59.403;240.47
-39.085;59.403;237.99
-39;59.403;235.42
-38.915;59.403;232.97
-38.831;59.403;230.86
-38.746;59.403;228.76
-38.662;59.402;227.03
-38.577;59.402;225.3
-38.493;59.402;223.59
-38.408;59.401;221.88
-38.324;59.401;220.21
-38.239;59.4;218.59
-38.155;59.4;217.12
-38.071;59.399;216.21
-37.986;59.398;215.3
-37.902;59.397;213.46
-37.817;59.397;211.56
-37.733;59.396;210.26
-37.648;59.395;209.26
-37.564;59.394;208.23
-37.479;59.393;207.16
-37.395;59.391;206.06
-37.31;59.39;204.63
-37.226;59.389;203.23
-37.141;59.387;202.23
-37.057;59.386;201.28
-36.973;59.385;200.41
-36.888;59.383;199.57
-36.804;59.381;198.75
-36.72;59.38;197.97
-36.635;59.378;197.21
-36.551;59.376;196.74
-36.466;59.374;196.24
-36.382;59.372;195.73
-36.298;59.37;195.24
-36.213;59.368;194.31
-36.129;59.366;192.94
-36.045;59.364;191.5
-35.961;59.362;189.73
-35.876;59.359;187.98
-35.792;59.357;186.37
-35.708;59.355;184.79
-35.624;59.352;182.83
-35.539;59.35;180.69
-35.455;59.347;178.81
-35.371;59.344;177.3
-35.287;59.341;175.93
-35.203;59.339;175.34
-35.119;59.336;174.77
-35.035;59.333;173.63
-34.95;59.33;172.4
-34.866;59.327;171.49
-34.782;59.324;170.81
-34.698;59.32;170.02
-34.614;59.317;168.99
-34.53;59.314;167.97
-34.446;59.31;167.28
-34.362;59.307;166.57
-34.278;59.304;165.61
-34.194;59.3;164.58
-34.11;59.296;163.69
-34.027;59.293;162.91
-33.943;59.289;162.12
-33.859;59.285;161.33
-33.775;59.281;160.55
-33.691;59.277;159.3
-33.608;59.273;158.01
-33.524;59.269;156.71
-33.44;59.265;155.42
-33.356;59.261;154.19
-33.273;59.257;153.04
-33.189;59.252;151.86
-33.105;59.248;150.66
-33.022;59.243;149.46
-32.938;59.239;148.46
-32.855;59.234;147.48
-32.771;59.23;146.36
-32.688;59.225;145.15
-32.604;59.22;143.94
-32.521;59.215;142.74
-32.437;59.211;141.57
-32.354;59.206;140.76
-32.271;59.201;139.93
-32.187;59.196;139.43
-32.104;59.19;139.03
-32.021;59.185;138.21
-31.937;59.18;137.03
-31.854;59.175;136.05
-31.771;59.169;135.64
-31.688;59.164;135.23
-31.605;59.158;134.69
-31.522;59.153;134.13
-31.439;59.147;133.36
-31.356;59.141;132.55
-31.273;59.136;131.28
-31.19;59.13;129.43
-31.107;59.124;127.6
-31.024;59.118;125.93
-30.941;59.112;124.22
-30.858;59.106;122.59
-30.775;59.1;120.98
-30.693;59.094;119.62
-30.61;59.088;118.46
-30.527;59.081;117.19
-30.444;59.075;115.63
-30.362;59.068;114.17
-30.279;59.062;113.68
-30.197;59.055;113.15
-30.114;59.049;111.67
-30.032;59.042;110.01
-29.949;59.035;109.01
-29.867;59.029;108.54
-29.785;59.022;107.82
-29.702;59.015;106.46
-29.62;59.008;105.12
-29.538;59.001;104.19
-29.455;58.994;103.3
-29.373;58.987;102.26
-29.291;58.979;101.19
-29.209;58.972;100.25
-29.127;58.965;99.441
-29.045;58.958;98.776
-28.963;58.95;98.746
-28.881;58.943;98.758
-28.799;58.935;97.706
-28.717;58.927;96.59
-28.636;58.92;95.749
-28.554;58.912;95.039
-28.472;58.904;94.374
-28.391;58.896;93.816
-28.309;58.888;93.238
-28.227;58.88;92.265
-28.146;58.872;91.267
-28.064;58.864;90.666
-27.983;58.856;90.152
-27.901;58.848;89.401
-27.82;58.839;88.435
-27.739;58.831;87.51
-27.658;58.823;86.801
-27.576;58.814;86.161
-27.495;58.806;84.737
-27.414;58.797;83.289
-27.333;58.788;82.167
-52.297;58.645;nan
-52.217;58.655;475.98
-52.137;58.665;475.51
-52.056;58.674;475.19
-51.976;58.684;474.95
-51.896;58.694;475.3
-51.815;58.703;475.64
-51.735;58.713;475.93
-51.654;58.722;476.22
-51.574;58.731;476.3
-51.493;58.741;476.23
-51.412;58.75;476.14
-51.332;58.759;476.02
-51.251;58.768;475.9
-51.17;58.777;475.95
-51.089;58.786;476.01
-51.008;58.795;476.23
-50.927;58.804;476.52
-50.846;58.813;476.84
-50.765;58.822;477.19
-50.684;58.83;477.5
-50.603;58.839;477.68
-50.521;58.848;477.84
-50.44;58.856;479.56
-50.359;58.865;481.45
-50.277;58.873;483.28
-50.196;58.882;485.08
-50.114;58.89;486.32
-50.033;58.898;486.52
-49.951;58.906;486.72
-49.87;58.914;486.99
-49.788;58.922;487.22
-49.706;58.93;486.66
-49.625;58.938;485.88
-49.543;58.946;485.15
-49.461;58.954;484.48
-49.379;58.962;483.88
-49.297;58.97;483.52
-49.215;58.977;483.16
-49.133;58.985;483.23
-49.051;58.992;483.32
-48.969;59;483.66
-48.887;59.007;484.12
-48.805;59.015;484.63
-48.723;59.022;485.23
-48.641;59.029;485.76
-48.558;59.036;485.97
-48.476;59.043;486.17
-48.394;59.05;486.17
-48.311;59.057;486.15
-48.229;59.064;485.85
-48.146;59.071;485.36
-48.064;59.078;485.23
-47.981;59.085;485.86
-47.899;59.091;486.5
-47.816;59.098;487.42
-47.733;59.104;488.35
-47.651;59.111;489.61
-47.568;59.117;490.97
-47.485;59.124;492.07
-47.402;59.13;492.91
-47.32;59.136;493.86
-47.237;59.142;495.18
-47.154;59.149;496.53
-47.071;59.155;498
-46.988;59.161;499.48
-46.905;59.167;501.16
-46.822;59.172;502.93
-46.739;59.178;504.97
-46.656;59.184;507.39
-46.572;59.19;509.93
-46.489;59.195;513.18
-46.406;59.201;516.44
-46.323;59.206;519.37
-46.24;59.212;522.25
-46.156;59.217;524.85
-46.073;59.223;527.22
-45.99;59.228;527.54
-45.906;59.233;523.32
-45.823;59.238;519.64
-45.739;59.243;529.71
-45.656;59.248;539.73
-45.572;59.253;550.02
-45.489;59.258;560.35
-45.405;59.263;569.85
-45.322;59.268;578.53
-45.238;59.272;586.72
-45.154;59.277;593.32
-45.071;59.282;599.78
-44.987;59.286;605.93
-44.903;59.291;611.91
-44.82;59.295;617.01
-44.736;59.299;621.69
-44.652;59.304;626.7
-44.568;59.308;632.2
-44.484;59.312;637.82
-44.4;59.316;644.36
-44.316;59.32;650.81
-44.233;59.324;658.33
-44.149;59.328;665.94
-44.065;59.332;673.19
-43.981;59.335;680.11
-43.897;59.339;686.86
-43.813;59.343;693.34
-43.729;59.346;699.46
-43.645;59.35;702.29
-43.56;59.353;704.96
-43.476;59.357;704.84
-43.392;59.36;703.85
-43.308;59.363;700.78
-43.224;59.367;695.7
-43.14;59.37;689.53
-43.056;59.373;679.97
-42.971;59.376;670.39
-42.887;59.379;657.98
-42.803;59.382;645.47
-42.719;59.384;630.91
-42.634;59.387;615.43
-42.55;59.39;600.03
-42.466;59.392;584.97
-42.381;59.395;569.95
-42.297;59.398;554.97
-42.213;59.4;539.97
-42.128;59.402;525
-42.044;59.405;510
-41.959;59.407;495.95
-41.875;59.409;482.46
-41.791;59.411;469.39
-41.706;59.413;457.16
-41.622;59.415;445.06
-41.537;59.417;434.49
-41.453;59.419;423.98
-41.368;59.421;414.9
-41.284;59.423;406.18
-41.199;59.424;399.86
-41.115;59.426;395.74
-41.03;59.428;389.8
-40.946;59.429;378.5
-40.861;59.43;367.24
-40.777;59.432;355.61
-40.692;59.433;344.04
-40.608;59.434;333.29
-40.523;59.436;322.84
-40.438;59.437;312.74
-40.354;59.438;303.08
-40.269;59.439;293.81
-40.185;59.44;286.19
-40.1;59.44;278.59
-40.015;59.441;273.44
-39.931;59.442;268.51
-39.846;59.443;264.33
-39.762;59.443;260.57
-39.677;59.444;257.07
-39.592;59.444;254.02
-39.508;59.445;250.99
-39.423;59.445;248.16
-39.339;59.445;245.31
-39.254;59.446;242.43
-39.169;59.446;239.58
-39.085;59.446;236.96
-39;59.446;234.5
-38.915;59.446;232.14
-38.831;59.446;230.06
-38.746;59.446;227.99
-38.661;59.445;226.35
-38.577;59.445;224.69
-38.492;59.445;223.05
-38.408;59.444;221.4
-38.323;59.444;219.71
-38.238;59.443;217.97
-38.154;59.443;216.45
-38.069;59.442;215.7
-37.985;59.441;214.93
-37.9;59.44;212.99
-37.815;59.44;210.97
-37.731;59.439;209.73
-37.646;59.438;208.87
